idx,class,conversation
4788,일반 대화,"이번 주말에 날씨 좋으면 어디 갈까? 좀 특별한 곳 가고 싶어.
그럼 패러글라이딩 하러 갈래? 하늘을 나는 기분 느껴보자.
헐 진짜? 너무 무서울 것 같은데. 괜찮을까?
괜찮아. 전문가랑 같이 타는 거라서 안전해. 스트레스 확 풀릴 거야.
그런가? 좀 솔깃한데. 어디로 가야 하는데?
내가 알아본 곳 있는데 경치도 좋고 가격도 괜찮아. 한번 도전해보자."
4789,일반 대화,"나 어제 소개팅했는데 상대방이 너무 최악이었어. 아직도 생각하면 화가 나.
왜? 어떤 사람이었는데? 또 허세 작렬이었어?
아니. 이번에는 처음부터 끝까지 휴대폰만 보더라고. 나랑 대화할 생각이 없어 보였어.
미친 거 아니야? 예의가 없네. 너는 그냥 투명 인간 취급 당한 거네.
응. 너무 기분 나빠서 그냥 밥값만 내고 바로 나왔어. 시간 낭비 제대로 했지.
잘했어. 그런 사람한테는 1분 1초도 아까워. 그냥 똥 밟았다고 생각해."
4790,일반 대화,"오늘따라 옛날 생각이 나서 어렸을 때 가지고 놀던 공기 꺼내서 해봤는데 하나도 기억 안 나.
헐 진짜? 나 완전 잘하는데. 꺾기 신동이었어.
대박. 나 좀 가르쳐줘. 하나도 못 하겠어.
좋아. 내가 특별히 가르쳐주지. 대신 꿀밤 맞기 내기 할까?
콜. 자신 있다 이거지? 두고 봐. 내가 이길 수도 있어.
허세는. 그냥 꿀밤 맞을 준비나 해."
4791,일반 대화,"나 요즘 너무 가난해서 점심을 굶었더니 저녁에 폭식하게 돼. 악순환이야.
헐 진짜? 괜찮아? 그러다가 위 다 버려.
알아. 근데 돈이 없는 걸 어떡해. 어쩔 수 없어.
내가 당분간 점심 도시락 싸줄게. 굶지 마.
진짜? 너무 고맙다. 역시 너밖에 없다. 사랑한다 친구야.
대신 설거지는 네가 해. 알겠지?"
4792,일반 대화,"오늘따라 하늘에 떠 있는 구름이 너무 많아서 마음이 답답하네.
그러게. 꼭 내 마음 같네. 뭔가 우중충하고 꿀꿀해.
이런 날에는 그냥 집에서 아무것도 안 하고 누워있는 게 최고야.
콜. 오늘 저녁은 각자 집에서 힐링 타임 갖는 걸로.
좋아. 대신 자기 전에 연락 한번 해. 잘 자라고.
알겠어. 너도 푹 쉬어. 내일은 맑은 하늘을 볼 수 있기를."
4793,일반 대화,"나 어제 집 가다가 어떤 여자가 나한테 '저기요 혹시 번호 좀...' 하고 말을 거는 거야.
헐 진짜? 그래서 어떻게 됐어? 번호 줬어?
아니. '네? 저요?' 하고 당황해서 어버버하다가 그냥 도망쳤어.
바보야. 왜 도망쳐. 번호 주고 연락 해보지.
너무 갑작스러워서. 근데 지금 생각하니까 좀 아쉽네. 예뻤는데.
그러게. 너 진짜 연애 세포 다 죽었구나. 안타깝다."
4794,일반 대화,"요즘 너무 건조해서 그런지 자꾸 기침이 나고 목이 아파.
나도. 가습기를 틀어놔도 소용이 없어. 어떻게 해야 할까?
따뜻한 물을 자주 마셔줘. 그리고 목에 스카프 두르고 자.
알겠어. 오늘부터 해봐야겠다. 고마워.
응. 감기 조심해. 요즘 감기 독하대.
너도 조심해. 아프면 서럽잖아."
4795,일반 대화,"나 요즘 너무 힘들어서 그냥 다 내려놓고 아무 생각 없이 걷고 싶어.
왜 그래? 무슨 일 있는데? 나한테 말해봐. 들어줄게.
미래가 너무 불안해. 내가 잘 살 수 있을까? 뭘 해야 할지도 모르겠고.
누구나 다 그런 고민 해. 너만 그런 거 아니야. 너무 걱정하지 마.
고마워. 그냥 네가 옆에 있다는 것만으로도 큰 힘이 돼.
힘내. 우리 같이 길을 찾아보자. 너는 혼자가 아니야."
4796,일반 대화,"오늘 저녁은 뭐 먹을까? 오랜만에 제대로 된 집밥 먹고 싶다.
좋아. 내가 맛있는 김치찌개 끓여줄게. 돼지고기 듬뿍 넣고.
콜. 생각만 해도 침 고인다. 그럼 나는 계란말이 해줄게. 치즈 넣어서.
최고의 조합이다. 빨리 집에 가서 준비하자.
응. 오늘 밤은 우리 둘만의 행복한 저녁 식사다."
4797,일반 대화,"나 요즘 너무 행복해서 매일 감사 기도를 하고 자.
왜? 무슨 좋은 일 있는데? 얼굴에 평온함이 가득하네.
응. 우리 가족 모두 건강하고 화목해서. 그게 제일 큰 행복인 것 같아.
맞아. 돈이나 명예보다 더 소중한 거지. 나도 오늘부터 감사 기도 해야겠다.
응. 사소한 것에도 감사하는 마음을 가지면 더 행복해질 수 있을 거야.
좋은 말 고마워. 너 덕분에 마음이 따뜻해졌어."
4798,일반 대화,"이번 주말에 뭐 할지 안정했으면 나랑 같이 양궁 하러 갈래?
좋아. 안 그래도 스트레스 쌓였는데 잘 됐다. 활 쏘면서 다 날려버리자.
콜. 내기할까? 진 사람이 저녁 쏘기.
좋아. 대신 나 처음 해보는 거니까 핸디캡 좀 줘.
안 돼. 승부의 세계는 냉정한 거야. 그냥 실력으로 붙자.
치사하다. 알겠어. 대신 내가 이기면 비싼 거 사줘야 해."
4799,일반 대화,"나 어제 자기 전에 유튜브로 '강아지 ASMR' 듣다가 너무 귀여워서 심장 멎는 줄 알았어.
오 진짜? 어떤 소리였는데?
강아지가 밥 먹는 소리 숨 쉬는 소리 코 고는 소리. 다 너무 사랑스러웠어.
나도 들어봐야겠다. 강아지 키우고 싶은 마음이 샘솟네.
응. 꼭 들어봐. 진짜 힐링 돼. 세상 모든 시름이 사라지는 기분이야.
알겠어. 오늘 밤은 강아지 ASMR과 함께해야겠다."
4800,일반 대화,"요즘 배달 음식을 너무 많이 먹어서 살도 찌고 돈도 너무 많이 써서 엄마한테 등짝 스매싱 맞았어.
헐 진짜? 괜찮아? 많이 아팠겠다.
응. 근데 내가 잘못한 거니까 할 말은 없지. 당분간은 진짜 집밥만 먹어야 해.
잘 생각했어. 건강도 챙기고 돈도 아끼고. 일석이조네.
응. 너도 이제 배달 음식 좀 줄여. 나처럼 되기 전에.
알겠어. 명심할게. 우리 함께 건강한 삶을 살자."
4801,일반 대화,"나 요즘 너무 덜렁거려서 어제는 지하철에 우산을 놓고 내렸어. 새로 산 건데.
헐 진짜? 그래서 찾았어?
아니. 바로 다음 역에서 내려서 반대편 지하철 타고 다시 가봤는데 없더라. 누가 가져갔나 봐.
어떡해. 속상하겠다. 비싼 거였어?
응. 큰맘 먹고 산 명품 우산이었는데. 너무 우울해.
힘내. 내가 오늘 맛있는 거 사줄게. 훌훌 털어버려."
4802,일반 대화,"이번 주말에 날씨 좋으면 남이섬 놀러 갈래?
좋아. 가서 자전거도 타고 메타세콰이어길도 걷자.
콜. 가서 맛있는 닭갈비도 먹고 잣 막걸리도 마시자.
좋은 생각이야. 생각만 해도 너무 설렌다. 가서 예쁜 사진도 많이 찍고 오자.
응. 내가 ITX 예매할게. 너는 숙소 알아봐.
알겠어. 우리 이번 주말 춘천에서 제대로 한번 즐겨보자. 기대된다."
4803,일반 대화,"나 어제 소개팅했는데 상대방이 너무 별로라서 중간에 화장실 가는 척하고 그냥 도망쳐 나왔어.
헐 진짜? 어떻게 그랬어? 상대방은 어떡하고.
나도 모르겠어. 그냥 너무 아니다 싶어서 어쩔 수 없었어. 너무 무례했나?
아니야. 잘했어. 그런 사람한테는 그 정도도 사치야. 어떤 사람이었는데?
계속 다리 떨고 음식 쩝쩝거리고 심지어 트림까지 하더라고. 최악이었어.
잘 도망쳤네. 고생했다. 다음에는 좋은 사람 만날 수 있을 거야."
4804,일반 대화,"오늘따라 옛날 생각이 나서 어렸을 때 즐겨하던 '땅따먹기'랑 '사방치기' 하고 싶다.
헐 진짜? 아직도 그거 하는 사람이 있어? 완전 고전 놀이 아니야?
응. 가끔 동네 놀이터에서 보면 하고 싶어져. 땅에 그림 그리고 돌멩이 던지고.
크. 나도 어렸을 때 진짜 많이 했는데. 그때가 좋았다.
맞아. 스마트폰 없이도 정말 재밌게 놀았는데. 그립다 그리워.
그러게. 다시 그때로 돌아가서 친구들이랑 같이 해 지는 줄 모르고 놀고 싶다."
4805,일반 대화,"나 요즘 너무 가난해서 매일 라면만 먹었더니 얼굴에 뾰루지가 엄청 많이 났어.
헐 진짜? 괜찮아? 병원 가봐야 하는 거 아니야?
응. 피부과 갔더니 영양 불균형이래. 인스턴트 음식 그만 먹으라고 하더라.
내가 맛있는 집밥 해줄게. 나와. 더 이상은 안 되겠다.
진짜? 너무 고맙다. 역시 너밖에 없어. 사랑한다 친구야.
대신 앞으로 라면 먹으면 나한테 혼난다. 알겠지?"
4806,일반 대화,"오늘따라 하늘에 떠 있는 구름이 꼭 솜사탕 같네. 너무 예쁘다.
그러게. 한 입 베어 물면 달콤할 것 같아. 너무 몽글몽글해.
사진 찍어서 인스타그램에 올려야겠다. '#구름 맛집' 이렇게.
콜. 우리 서로 찍어주자. '#감성 파괴자' 이렇게.
좋아. 저기 가서 서봐. 내가 구름 먹는 시늉 하는 것처럼 찍어줄게.
응. 재밌겠다. 빨리 찍어줘."
4807,일반 대화,"나 어제 집 가다가 어떤 할아버지가 리어카를 끄시다가 넘어지셨는데 아무도 안 도와주더라고. 너무 충격받았어.
헐 진짜? 그래서 어떻게 했어? 네가 도와드렸어?
응. 바로 달려가서 일으켜 드리고 리어카도 같이 끌어드렸어.
잘했네. 할아버지께서 엄청 고마워하셨겠다.
응. 괜찮다고 하시면서 계속 고맙다고 하셨어. 마음이 너무 아팠어.
너 정말 멋지다. 나도 너처럼 어려운 사람을 보면 그냥 지나치지 말아야겠다고 다짐했어."
4808,일반 대화,"요즘 너무 건조해서 그런지 피부가 너무 당기고 아파. 로션을 발라도 소용이 없어.
나도. 특히 세수하고 나면 더 심해. 어떻게 해야 하지?
미스트를 가지고 다니면서 수시로 뿌려줘. 그리고 자기 전에 수분 팩 하고 자.
알겠어. 오늘부터 당장 실천해야겠다. 고마워.
응. 피부는 타고나는 게 아니라 가꾸는 거야. 우리 같이 피부 미인 되자.
좋아. 파이팅!"
4809,일반 대화,"나 요즘 너무 힘들어서 그냥 다 그만두고 조용한 섬에 들어가서 살고 싶어.
왜 그래? 무슨 일 있는데? 혹시 또 남자친구랑 싸웠어?
아니. 그냥 인간관계가 너무 힘들어. 가식적으로 웃는 것도 지치고 사람들 비위 맞추는 것도 힘들어.
힘들겠다. 가끔은 혼자만의 시간이 필요하지. 너무 애쓰지 마.
응. 주말에는 그냥 휴대폰 꺼놓고 잠수 타야겠어.
좋은 생각이야. 푹 쉬고 와. 내가 맛있는 거 사 들고 찾아갈게."
4810,일반 대화,"오늘 저녁은 얼큰한 곱창전골에 우동 사리 추가해서 먹을까?
좋아. 볶음밥도 잊으면 안 되지. 하트 모양으로 만들어줘.
콜. 생각만 해도 침 고인다. 내가 맛있는 집 아는데 거기로 갈까?
좋아. 오늘 거기 가서 소주 한잔 하면서 그동안 쌓였던 스트레스 다 날려버리자.
대신 너무 많이 마시고 진상 부리면 안 돼. 나 너 버리고 갈 거야.
알겠어. 적당히 마실게. 걱정 마."
4811,일반 대화,"나 요즘 너무 행복해서 세상을 다 가진 기분이야. 매일 웃음이 끊이질 않아.
왜? 무슨 좋은 일 있는데? 로또 1등 당첨됐어?
아니. 드디어 내가 그토록 원하던 바디 프로필 촬영에 성공했어.
대박. 진짜? 너무 축하해! 정말 고생 많았다. 몸 완전 멋있겠다.
고마워. 이제 마음껏 먹을 수 있어. 너무 행복해.
너무 부럽다. 나도 내년에는 꼭 도전해봐야지. 자극 받아서 오늘부터 운동 시작한다."
4812,일반 대화,"이번 주말에 뭐 할지 안정했으면 나랑 같이 도자기 공방 가서 그릇 만들래?
좋아. 안 그래도 한번 해보고 싶었는데. 재밌겠다.
콜. 가서 우리만의 커플 그릇 만들자. 밥 먹을 때마다 서로 생각나게.
좋은 생각이야. 생각만 해도 너무 로맨틱하다.
가서 예쁘게 만들어서 서로에게 선물해주자.
응. 빨리 주말이 왔으면 좋겠다. 너무 기대돼."
4813,일반 대화,"나 어제 자기 전에 유튜브로 '기묘한 이야기' 보다가 너무 무서워서 밤새 이불 뒤집어쓰고 잤잖아.
왜 그런 걸 혼자 봐. 무서운 거 못 보면서. 뻔히 알면서 왜 그래.
호기심에. 근데 너무 후회돼. 아직도 그 장면이 생생해.
무슨 편이었는데? 귀신 나오는 거였어?
아니. 외계인 나오는 거. 너무 징그럽고 끔찍했어.
오늘은 그냥 마음 편안해지는 디즈니 영화나 보고 자. 알겠지?"
4814,일반 대화,"요즘 배달 음식을 너무 많이 먹어서 살도 찌고 돈도 너무 많이 써서 엄마한테 용돈 끊겼어.
헐 진짜? 괜찮아? 이제 어떻게 살아.
응. 당분간은 진짜 굶어야 해. 너무 막막하다.
내가 당분간 너의 엄마가 되어줄게. 매일 맛있는 집밥 해줄게.
진짜? 너무 고맙다. 역시 너밖에 없다. 사랑한다 친구야.
대신 앞으로 배달 음식 시켜 먹으면 진짜 나한테 죽는다. 알겠지?"
4815,일반 대화,"나 요즘 너무 덜렁거려서 어제는 카페에 노트북을 놓고 왔잖아.
헐 진짜? 그래서 찾았어?
응. 다행히 카페 사장님이 보관하고 계셨어. 천사 같으신 분이야.
다행이다. 너 진짜 큰일 날 뻔했다. 비싼 거잖아.
그러게. 요즘 왜 이렇게 정신을 놓고 다니는지 모르겠어. 나 진짜 문제 있는 거 아니야?
피곤해서 그래. 너무 자책하지 마. 오늘은 집에 가서 일찍 자."
4816,일반 대화,"이번 주말에 날씨 좋으면 강릉 바다 보러 갈래?
좋아. 가서 커피 거리도 걷고 맛있는 순두부 젤라또도 먹자.
콜. 가서 경포대에서 밤바다 보면서 맥주 한잔하자.
좋은 생각이야. 생각만 해도 너무 낭만적이다.
응. 내가 KTX 예매할게. 너는 숙소 알아봐. 오션뷰로.
알겠어. 우리 이번 주말 강릉에서 제대로 한번 힐링하고 오자. 기대된다."
4817,일반 대화,"나 어제 소개팅했는데 상대방이 너무 괜찮아서 계속 생각나고 일이 손에 안 잡혀. 어떡하면 좋아?
오 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데? 빨리 불어. 나 너무 궁금해서 현기증 난단 말이야.
일단 외모가 완전 내 스타일이었고 목소리가 꿀 떨어졌어. 그리고 결정적으로 내가 하는 말을 너무 잘 들어줬어.
완전 운명이네. 그래서 다음 약속은 잡았어? 안 잡았으면 너 진짜 연애 고자다.
아니. 헤어지고 나서 상대방한테 먼저 연락 왔어. 주말에 한강 가서 치맥 하자고. 너무 행복해서 세상을 다 가진 기분이야.
대박. 이건 무조건 결혼까지 가야 하는 각이다. 내가 축가 불러줄게. 이번에는 진짜 솔로 탈출하는 거야? 너무 부럽다. 배 아파서 잠도 안 와."
4818,일반 대화,"오늘따라 옛날 생각이 나서 어렸을 때 즐겨하던 '말뚝박기'랑 '오징어 가이상' 하고 싶다.
헐 진짜? 아직도 그거 하는 사람이 있어? 완전 원시 시대 놀이 아니야?
응. 가끔 친구들이랑 모이면 하곤 해. 생각보다 스릴 넘치고 재밌어.
크. 나도 어렸을 때 오징어 가이상 하다가 팔 부러질 뻔했는데.
맞아. 그때는 정말 아무것도 무서운 게 없었는데. 그립다 그리워.
그러게. 다시 그때로 돌아가서 친구들이랑 같이 골목길을 뛰어다니고 싶다."
4819,일반 대화,"나 요즘 너무 가난해서 매일 굶었더니 살은 빠졌는데 영혼도 같이 빠져나가는 기분이야.
헐 진짜? 괜찮아? 그러다가 쓰러져. 사람이 밥은 먹고 살아야지.
알아. 근데 진짜 돈이 한 푼도 없어. 어떡하지? 너무 비참하고 서러워.
내가 당분간 너의 구세주가 되어줄게. 매일 맛있고 따뜻한 집밥 차려줄게.
진짜? 너무 고맙다. 역시 너밖에 없다. 내가 나중에 성공해서 호강시켜줄게. 건물 사줄게.
됐어. 그냥 나중에 나 힘들 때 옆에 있어 주고 위로해줘. 그걸로 충분해. 알겠지?"
4820,일반 대화,"오늘따라 밤하늘에 떠 있는 달이 너무 외로워 보이네. 꼭 나 같아.
그러게. 왜 저렇게 혼자 덩그러니 떠 있을까. 친구도 없이.
이런 날에는 괜히 센치해져. 술 한잔 하고 싶다.
콜. 오늘 밤은 내가 너의 술친구가 되어주지. 뭐 마실까? 와인 소주 맥주?
그냥 다 섞어 마시자. 취하고 싶어.
좋아. 오늘 밤은 우리 둘이서 진탕 마시고 다 잊어버리자. 내일은 내일의 태양이 뜰 거니까."
4821,일반 대화,"나 어제 집 가다가 어떤 아이가 길을 잃어버리고 울고 있길래 경찰서에 데려다줬는데 너무 뿌듯했어.
우와 정말 잘했다. 요즘 세상이 흉흉해서 쉽지 않은 일인데.
응. 처음에는 좀 망설였는데 아이가 너무 서럽게 울어서 그냥 지나칠 수가 없었어.
잘했네. 네 덕분에 아이가 무사히 부모님 품으로 돌아갈 수 있었겠다.
응. 아이 부모님께서 정말 고맙다고 몇 번이나 인사하셨어. 너무 보람 있었어.
너 정말 멋지다. 나도 너처럼 선한 영향력을 주는 사람이 되어야겠다고 다짐했어."
4822,일반 대화,"요즘 너무 건조해서 그런지 온몸이 가려워 미치겠어.
나도. 특히 밤에 더 심해져. 긁다가 잠에서 깰 정도야.
바디로션을 듬뿍 발라도 소용이 없어. 어떻게 해야 할까? 피부과 가봐야 하나?
병원 가기 전에 일단 샤워 습관부터 바꿔봐. 너무 뜨거운 물로 하지 말고 미지근한 물로 하고 바디워시도 순한 걸로 써봐.
알겠어. 오늘부터 당장 실천해봐야겠다. 고마워.
응. 그리고 물 많이 마시는 게 제일 중요해. 하루에 2리터 이상 꼭 마셔."
4823,일반 대화,"나 요즘 너무 힘들어서 그냥 다 그만두고 산티아고 순례길이나 걷고 싶어.
왜 그래? 무슨 일 있는데? 또 누가 너 힘들게 해?
아니. 그냥 나 자신한테 너무 실망했어. 하는 일마다 다 제대로 되는 게 없고 제자리걸음만 하는 것 같아.
아니야. 너는 충분히 잘하고 있어. 그냥 지금 잠시 힘든 시기를 겪고 있는 것뿐이야. 너무 자책하지 마.
고마워. 그냥 네가 그렇게 말해주니까 눈물 날 것 같아.
힘내. 내가 항상 옆에서 응원하고 있잖아. 너는 혼자가 아니야. 우리 같이 이겨내자."
4824,일반 대화,"오늘 저녁은 얼큰한 알탕에 소주 한잔 어때?
좋아. 알이랑 고니 듬뿍 넣고 쑥갓도 올려서 시원하게.
콜. 생각만 해도 침 고인다. 내가 맛있는 집 아는데 포장해올까?
좋아. 오는 길에 새우튀김도 사 와. 알탕이랑 같이 먹으면 맛있겠다.
최고의 조합이다. 빨리 퇴근하고 싶다. 배고파서 쓰러질 것 같아.
응. 오늘 밤은 알탕과 함께 우리의 지친 영혼을 달래주자."
4825,일반 대화,"나 요즘 너무 행복해서 세상을 다 가진 기분이야. 매일이 기적 같아.
왜? 무슨 좋은 일 있는데? 얼굴이 해처럼 밝네.
응. 드디어 내가 그토록 바라던 아이를 갖게 됐어. 임신 8주차야.
대박. 진짜? 너무 축하해! 정말 잘됐다. 몸조리 잘해야 해.
고마워. 이제부터는 나 혼자만의 몸이 아니니까 조심해야지. 너무 행복해.
너무 부럽다. 나도 빨리 결혼해서 너처럼 예쁜 아기 낳고 싶다."
4826,일반 대화,"이번 주말에 뭐 할지 안정했으면 나랑 같이 번지점프 하러 갈래?
좋아. 안 그래도 스트레스 쌓였는데 잘 됐다. 뛰어내리면서 다 날려버리자.
콜. 내기할까? 먼저 뛰어내리는 사람이 소원 들어주기.
좋아. 자신 있다 이거지? 두고 봐. 내가 눈 딱 감고 먼저 뛸 거야.
허세는. 막상 가면 무서워서 울고불고 할 거면서.
아니거든? 나 강심장이야. 너나 잘해."
4827,일반 대화,"나 어제 자기 전에 유튜브로 '사랑과 전쟁 레전드 편' 보다가 너무 화가 나서 혈압 올라서 쓰러질 뻔했잖아.
아 그거. 나도 봤는데. 정말 막장 드라마가 따로 없어.
응. 어떻게 부부 사이에 그런 일이 있을 수 있지? 너무 충격적이야.
그러게. 현실이 드라마보다 더 하다는 말이 괜히 있는 게 아니야.
나는 절대 저렇게 살지 말아야겠다고 다짐했어.
맞아. 우리는 서로 존중하고 아껴주면서 예쁘게 살자."
4828,일반 대화,"요즘 배달 음식을 너무 많이 먹어서 살도 찌고 돈도 너무 많이 써서 엄마한테 신용카드 압수당했어.
헐 진짜? 괜찮아? 이제 어떻게 살아. 카드 없이.
응. 당분간은 현금만 써야 해. 너무 불편하고 불안하다.
내가 당분간 너의 인간 카드가 되어줄게. 뭐 필요하면 말만 해.
진짜? 너무 고맙다. 역시 너밖에 없다. 사랑한다 친구야.
대신 이자 쳐서 갚아야 한다. 알겠지? 장난이야."
4829,일반 대화,"나 요즘 너무 덜렁거려서 어제는 회사에 핸드폰을 놓고 와서 남자친구랑 연락이 안 됐잖아. 그래서 엄청 싸웠어.
헐 진짜? 그래서 어떻게 풀었어?
아니. 아직 못 풀었어. 계속 화나 있어. 너무 답답해.
어떡해. 속상하겠다. 내가 대신 사과해줄까?
아니야. 내가 잘못한 거니까 내가 풀어야지. 오늘 저녁에 만나서 진지하게 이야기해보려고.
그래. 잘 풀고 와. 내가 기도할게."
4830,일반 대화,"이번 주말에 날씨 좋으면 DDP 놀러 갈래?
좋아. 가서 전시회도 보고 예쁜 카페도 가자.
콜. 가서 쇼핑도 하고 맛있는 밥도 먹고.
좋은 생각이야. 생각만 해도 너무 설렌다. 가서 예쁜 사진도 많이 찍고 오자.
응. 내가 DDP 맛집 알아볼게. 너는 카페 알아봐.
알겠어. 우리 이번 주말 동대문에서 제대로 한번 즐겨보자. 기대된다."
4831,일반 대화,"나 어제 소개팅했는데 상대방이 너무 괜찮아서 계속 생각나고 심장이 두근거려서 어제 한숨도 못 잤어. 어떡하지?
오 진짜? 잘됐다! 어떤 점이 그렇게 마음에 들었는데? 빨리 말해봐. 나 너무 궁금해서 현기증 난단 말이야. 심장이 같이 뛰어.
일단 외모가 완전 내 스타일이었고 목소리가 꿀 떨어졌어. 그리고 결정적으로 내가 좋아하는 노래를 알고 있더라고. 같이 불렀잖아.
완전 운명이네. 그래서 다음 약속은 당연히 잡았겠지? 안 잡았으면 너 진짜 인간도 아니다.
아니. 헤어지고 나서 상대방한테 먼저 연락 왔어. 주말에 노래방 가자고. 너무 행복해서 세상을 다 가진 기분이야.
대박. 이건 무조건 결혼해서 애 셋은 낳아야 한다. 내가 사회 봐줄게. 이번에는 진짜 솔로 탈출하는 거야? 너무 부럽다. 배 아파서 병원 가야 할 것 같아."
4832,일반 대화,"오늘따라 옛날 생각이 나서 어렸을 때 즐겨하던 '무궁화 꽃이 피었습니다'랑 '얼음 땡' 하고 싶다.
헐 진짜? 아직도 그거 하는 사람이 있어? 완전 고인물 놀이 아니야?
응. 가끔 조카랑 놀아주면 하곤 해. 생각보다 동심으로 돌아간 기분이고 재밌어.
크. 나도 어렸을 때 얼음 땡 하다가 넘어져서 무릎 깨진 적 있는데.
맞아. 그때는 정말 해 지는 줄 모르고 놀았는데. 그립다 그리워.
그러게. 다시 그때로 돌아가서 친구들이랑 같이 골목대장 하고 싶다."
4833,일반 대화,"나 요즘 너무 가난해서 매일 굶었더니 살은 빠졌는데 머리가 안 돌아가. 멍청해진 기분이야.
헐 진짜? 괜찮아? 그러다가 뇌 손상 온다. 사람이 밥은 먹고 살아야지. 특히 뇌는 포도당을 필요로 한다고.
알아. 근데 진짜 돈이 한 푼도 없어. 어떡하지? 너무 막막하다.
내가 당분간 너의 뇌를 책임져줄게. 매일 맛있는 탄수화물 듬뿍 들어간 밥 사줄게.
진짜? 너무 고맙다. 역시 너밖에 없다. 내가 나중에 똑똑해져서 꼭 은혜 갚을게.
됐어. 그냥 나중에 나 어려운 문제 생기면 네 명석한 두뇌를 빌려줘. 알겠지?"
4834,일반 대화,"오늘따라 하늘에 떠 있는 구름이 꼭 토끼 모양 같네. 너무 귀엽다.
그러게. 진짜 토끼가 깡충깡충 뛰어가는 것 같네. 너무 사랑스럽다.
사진 찍어서 남자친구한테 보내줘야겠다. '나 보고 싶지?' 하면서.
치. 염장 지르냐? 나는 강아지 없는데. 나는 그냥 내 마음속에 있는 토끼한테 말 걸어야겠다. '안녕 토끼야?'
너도 빨리 좋은 사람 만나서 럽스타그램 해. 내가 도와줄게.
됐어. 나는 혼자가 좋아. 자유로운 영혼이야."
4835,일반 대화,"나 어제 버스 타고 오는데 어떤 임산부께서 서 계시길래 바로 자리 양보해드렸는데 너무 고맙다고 하시면서 배를 쓰다듬어보라고 하셨어.
우와 정말 감동적인 순간이었겠다.
응. 조심스럽게 쓰다듬었는데 아기가 발로 차는 게 느껴졌어. 너무 신기하고 경이로웠어.
잘했네. 네 덕분에 임산부께서 편하게 오실 수 있었겠다.
응. 그리고 나도 생명의 소중함을 다시 한번 느끼게 됐어. 너무 보람 있는 하루였어.
너 정말 멋지다. 나도 너처럼 세상을 아름답게 만드는 사람이 되어야겠다고 다짐했어."
4836,일반 대화,"요즘 너무 건조해서 그런지 입술도 트고 손도 트고 온몸이 난리야.
나도. 보습 크림을 듬뿍 발라도 그때뿐이야. 어떻게 해야 할까? 이 건조한 겨울을 어떻게 버티지?
실내 습도를 높여야 해. 가습기를 계속 틀어놓고 빨래도 널어놓고.
알겠어. 오늘부터 당장 실천해봐야겠다. 고마워.
응. 그리고 히터 바람 직접 쐬지 마. 피부 수분 다 뺏어가니까.
알겠어. 너는 정말 나의 생활 꿀팁 요정이야. 모르는 게 뭐야 대체?"
4837,일반 대화,"나 요즘 너무 힘들어서 그냥 다 그만두고 전국 일주나 하고 싶어.
왜 그래? 무슨 일 있는데? 또 누가 너를 아프게 해?
아니. 그냥 나 자신한테 너무 지쳤어. 뭘 위해 이렇게 아등바등 살고 있는지 모르겠어. 현타 왔나 봐.
누구나 다 그런 시기가 있어. 너무 깊게 생각하지 마. 그냥 잠시 쉬어가라는 신호일 수도 있어.
고마워. 그냥 네가 그렇게 말해주니까 조금은 위로가 돼.
힘내. 내가 항상 옆에서 너의 든든한 지원군이 되어줄게. 너는 혼자가 아니야. 우리 같이 힘내자."
4838,일반 대화,"오늘 저녁은 얼큰한 뼈해장국에 소주 한잔 어때?
좋아. 뼈에 붙은 살 야무지게 발라 먹어야지.
콜. 깍두기 국물 넣어서 먹으면 더 맛있는 거 알지?
당연하지. 생각만 해도 침 고인다. 내가 맛있는 집 아는데 거기로 갈까?
좋아. 오늘 거기 가서 해장술 제대로 한번 달려보자.
대신 내일 아침에 머리 아프다고 징징거리기 없기. 나 모른 척할 거야."
4839,일반 대화,"나 요즘 너무 행복해서 세상을 다 가진 기분이야. 매일이 선물 같고 기적 같아.
왜? 무슨 좋은 일 있는데? 얼굴에 행복이라고 대문짝만하게 쓰여있네. 빨리 불어.
응. 드디어 내가 그토록 원하던 회사에 이직하게 됐어. 연봉도 오르고 복지도 더 좋아졌어.
대박. 진짜? 너무 축하해! 정말 고생 많았다. 네가 해낼 줄 알았어.
고마워. 다 네가 옆에서 응원해주고 도와준 덕분이야. 너무 고맙다 친구야.
무슨 소리야. 다 네가 잘나서 그런 거지. 내가 오늘 거하게 한턱 쏠게. 뭐 먹고 싶어? 다 말해."
4840,일반 대화,"이번 주말에 뭐 할지 안정했으면 나랑 같이 클라이밍 하러 갈래?
좋아. 안 그래도 요즘 살쪄서 운동 좀 해야겠다고 생각했는데. 재밌겠다.
콜. 가서 정상까지 올라가서 뿌듯함도 느끼고 스트레스도 날려버리자.
좋은 생각이야. 생각만 해도 너무 짜릿하다.
가서 예쁜 사진도 많이 찍어서 인스타에 올려야지. '#운동하는 여자' 이렇게.
응. 내가 너의 멋진 모습을 카메라에 담아줄게. 기대해."
